Timestamp,Shift,Day_of_Week,Machine_ID,Model_Type,Production_Count,Defective_Count,Downtime_Min
2024-10-26 21:00,2,Saturday,M1,V6,45,0.0,0.0
2024-10-26 21:00,2,Saturday,M2,V8,42,0.0,0.0
2024-10-26 21:00,2,Saturday,M3,EV-1,29,0.0,0.0
2024-10-26 22:00,2,Saturday,M1,V6,45,0.0,0.0
2024-10-26 22:00,2,Saturday,M2,V8,35,1.0,10.0
2024-10-26 22:00,2,Saturday,M3,EV-1,27,0.0,0.0
2024-10-26 23:00,3,Saturday,M1,V6,48,0.0,0.0
2024-10-26 23:00,3,Saturday,M2,V8,40,1.0,0.0
2024-10-26 23:00,3,Saturday,M3,EV-1,26,0.0,0.0
2024-10-27 00:00,3,Sunday,M1,V6,40,0.0,5.0
2024-10-27 00:00,3,Sunday,M2,V8,38,1.0,0.0
2024-10-27 00:00,3,Sunday,M3,EV-1,34,0.0,0.0
2024-10-27 01:00,3,Sunday,M1,V6,41,0.0,0.0
2024-10-27 01:00,3,Sunday,M2,V8,42,0.0,
2024-10-27 01:00,3,Sunday,M3,EV-1,30,0.0,0.0
2024-10-27 02:00,3,Sunday,M1,V6,48,1.0,5.0
2024-10-27 02:00,3,Sun,M2,V8,36,1.0,0.0
2024-10-27 02:00,3,Sunday,M3,EV-1,31,0.0,0.0
2024-10-27 03:00,3,Sunday,M1,V6,45,2.0,5.0
2024-10-27 03:00,3,Sunday,M2,V8,37,2.0,0.0
2024-10-27 03:00,3,Sunday,M3,EV-1,26,0.0,0.0
2024-10-27 04:00,3,Sunday,M1,V6,48,1.0,5.0
2024-10-27 04:00,3,Sunday,M2,V8,41,4.0,0.0
2024-10-27 04:00,3,Sunday,M3,EV-1,29,1.0,0.0
2024-10-27 05:00,3,Sun,M1,V6,41,2.0,0.0
2024-10-27 05:00,3,Sunday,M2,V8,39,3.0,10.0
2024-10-27 05:00,3,Sunday,M3,EV-1,34,0.0,0.0
2024-10-27 06:00,3,Sunday,M1,V6,45,1.0,0.0
2024-10-27 06:00,3,Sunday,M2,V8,35,3.0,5.0
2024-10-27 06:00,3,Sunday,M3,EV-1,28,1.0,0.0
2024-10-27 07:00,1,Sunday,M1,V6,43,0.0,0.0
2024-10-27 07:00,1,Sunday,M2,V8,37,1.0,0.0
2024-10-27 07:00,1,Sunday,M3,EV-1,28,0.0,5.0
2024-10-27 08:00,1,Sun,M1,V6,45,1.0,0.0
2024-10-27 08:00,1,Sunday,M2,V8,44,1.0,10.0
2024-10-27 08:00,1,Sunday,M3,EV-1,32,0.0,5.0
2024-10-27 09:00,1,Sunday,M1,V6,49,1.0,5.0
2024-10-27 09:00,1,Sunday,M2,V8,41,1.0,0.0
2024-10-27 09:00,1,Sunday,M3,EV-1,29,0.0,5.0
2024-10-27 10:00,1,Sunday,M1,V6,45,0.0,5.0
2024-10-27 10:00,1,Sunday,M2,V8,42,0.0,0.0
2024-10-27 10:00,1,Sunday,M3,EV-1,25,0.0,0.0
2024-10-27 11:00,1,Sunday,M1,V6,41,0.0,5.0
2024-10-27 11:00,1,Sunday,M2,V8,17,0.0,37.0
2024-10-27 11:00,1,Sunday,M3,EV-1,34,0.0,0.0
2024-10-27 12:00,1,Sunday,M1,V6,49,0.0,0.0
2024-10-27 12:00,1,Sunday,M2,V8,43,,0.0
2024-10-27 12:00,1,Sunday,M3,EV-1,25,0.0,0.0
2024-10-27 13:00,1,Sunday,M1,V6,48,0.0,0.0
2024-10-27 13:00,1,Sun,M2,V8,39,0.0,5.0
2024-10-27 13:00,1,Sunday,M3,EV-1,30,0.0,0.0
2024-10-27 14:00,1,Sunday,M1,V6,41,0.0,10.0
2024-10-27 14:00,1,Sunday,M2,V8,19,0.0,52.0
2024-10-27 14:00,1,Sunday,M3,EV-1,29,0.0,10.0
2024-10-27 15:00,2,Sunday,M1,V6,40,0.0,0.0
2024-10-27 15:00,2,Sunday,M2,V8,38,0.0,10.0
2024-10-27 15:00,2,Sunday,M3,EV-1,26,0.0,0.0
2024-10-27 16:00,2,Sunday,M1,V6,46,0.0,0.0
2024-10-27 16:00,2,Sunday,M2,V8,36,0.0,0.0
2024-10-27 16:00,2,Sunday,M3,EV-1,28,0.0,5.0
2024-10-27 17:00,2,Sunday,M1,V6,46,0.0,
2024-10-27 17:00,2,Sunday,M2,V8,41,1.0,0.0
2024-10-27 17:00,2,Sunday,M3,EV-1,30,0.0,0.0
2024-10-27 18:00,2,Sunday,M1,V6,46,0.0,10.0
2024-10-27 18:00,2,Sunday,M2,V8,36,1.0,0.0
2024-10-27 18:00,2,Sunday,M3,EV-1,25,0.0,0.0
2024-10-27 19:00,2,Sunday,M1,V6,43,0.0,0.0
2024-10-27 19:00,2,Sunday,M2,V8,39,0.0,0.0
2024-10-27 19:00,2,Sunday,M3,EV-1,26,0.0,10.0
2024-10-27 20:00,2,Sunday,M1,V6,48,1.0,5.0
2024-10-27 20:00,2,Sunday,M2,V8,43,0.0,0.0
2024-10-27 20:00,2,Sunday,M3,EV-1,26,0.0,0.0
2024-10-27 21:00,2,Sunday,M1,V6,45,1.0,0.0
2024-10-27 21:00,2,Sunday,M2,V8,43,0.0,0.0
2024-10-27 21:00,2,Sunday,M3,EV-1,30,0.0,0.0
2024-10-27 22:00,2,Sunday,M1,V6,40,0.0,0.0
2024-10-27 22:00,2,Sunday,M2,V8,39,1.0,0.0
2024-10-27 22:00,2,Sunday,M3,EV-1,25,0.0,0.0
2024-10-27 23:00,3,Sunday,M1,V6,42,0.0,0.0
2024-10-27 23:00,3,Sunday,M2,V8,36,1.0,0.0
2024-10-27 23:00,3,Sunday,M3,EV-1,26,0.0,0.0
2024-10-28 00:00,3,Monday,M1,V6,49,0.0,0.0
2024-10-28 00:00,3,Monday,M2,V8,39,0.0,0.0
2024-10-28 00:00,3,Monday,M3,EV-1,31,0.0,5.0
2024-10-28 01:00,3,Monday,M1,V6,44,0.0,0.0
2024-10-28 01:00,3,Monday,M2,V8,39,1.0,5.0
2024-10-28 01:00,3,Monday,M3,EV-1,28,0.0,10.0
2024-10-28 02:00,3,Monday,M1,V6,41,,0.0
2024-10-28 02:00,3,Monday,M2,V8,39,1.0,0.0
2024-10-28 02:00,3,Monday,M3,EV-1,27,0.0,0.0
2024-10-28 03:00,3,Monday,M1,V6,41,4.0,0.0
2024-10-28 03:00,3,Monday,M2,V8,44,3.0,0.0
2024-10-28 03:00,3,Monday,M3,EV-1,34,0.0,5.0
2024-10-28 04:00,3,Monday,M1,V6,47,0.0,5.0
2024-10-28 04:00,3,Monday,M2,V8,42,4.0,10.0
2024-10-28 04:00,3,Monday,M3,EV-1,25,1.0,0.0
2024-10-28 05:00,3,Monday,M1,V6,46,2.0,0.0
2024-10-28 05:00,3,Monday,M2,V8,43,0.0,5.0
2024-10-28 05:00,3,Monday,M3,EV-1,33,2.0,5.0
2024-10-28 06:00,3,Monday,M1,V6,40,,0.0
2024-10-28 06:00,3,Monday,M2,V8,36,3.0,5.0
2024-10-28 06:00,3,Monday,M3,EV-1,33,1.0,0.0
2024-10-28 07:00,1,Monday,M1,V6,40,0.0,0.0
2024-10-28 07:00,1,Monday,M2,V8,35,0.0,5.0
2024-10-28 07:00,1,Monday,M3,EV-1,25,0.0,0.0
2024-10-28 08:00,1,Monday,M1,V6,42,,0.0
2024-10-28 08:00,1,Monday,M2,V8,44,0.0,0.0
2024-10-28 08:00,1,Monday,M3,EV-1,33,0.0,10.0
2024-10-28 09:00,1,Monday,M1,v6,44,0.0,0.0
2024-10-28 09:00,1,Monday,M2,V8,20,0.0,48.0
2024-10-28 09:00,1,Monday,M3,EV-1,27,0.0,0.0
2024-10-28 10:00,1,Monday,M1,V6,46,0.0,5.0
2024-10-28 10:00,1,Monday,M2,V8,39,0.0,5.0
2024-10-28 10:00,1,Monday,M3,EV-1,30,0.0,0.0
2024-10-28 11:00,1,Mon,M1,V6,40,0.0,5.0
2024-10-28 11:00,1,Monday,M2,V8,39,1.0,0.0
2024-10-28 11:00,1,Monday,M3,EV-1,34,0.0,0.0
2024-10-28 12:00,1,Monday,M1,V6,46,0.0,0.0
2024-10-28 12:00,1,Monday,M2,V8,37,0.0,5.0
2024-10-28 12:00,1,Monday,M3,EV-1,34,0.0,10.0
2024-10-28 13:00,1,Monday,M1,V6,48,0.0,0.0
2024-10-28 13:00,1,Monday,M2,V8,21,0.0,40.0
2024-10-28 13:00,1,Monday,M3,EV-1,28,0.0,0.0
2024-10-28 14:00,1,Monday,M1,V6,46,0.0,0.0
2024-10-28 14:00,1,Monday,M2,V8,39,0.0,5.0
2024-10-28 14:00,1,Monday,M3,EV-1,29,0.0,0.0
2024-10-28 15:00,2,Monday,M1,V6,47,0.0,5.0
2024-10-28 15:00,2,Monday,M2,V8,20,0.0,23.0
2024-10-28 15:00,2,Monday,M3,EV-1,26,0.0,0.0
2024-10-28 16:00,2,Monday,M1,V6,41,0.0,10.0
2024-10-28 16:00,2,Monday,M2,V8,37,1.0,0.0
2024-10-28 16:00,2,Monday,M3,EV-1,31,0.0,0.0
2024-10-28 17:00,2,Monday,M1,V6,45,0.0,0.0
2024-10-28 17:00,2,Monday,M2,V8,35,0.0,0.0
2024-10-28 17:00,2,Monday,M3,EV-1,32,0.0,0.0
2024-10-28 18:00,2,Monday,M1,V6,42,0.0,5.0
2024-10-28 18:00,2,Monday,M2,V8,21,0.0,
2024-10-28 18:00,2,Monday,M3,EV-1,26,0.0,10.0
2024-10-28 19:00,2,Monday,M1,V6,49,0.0,5.0
2024-10-28 19:00,2,Monday,M2,V8,40,0.0,0.0
2024-10-28 19:00,2,Monday,M3,EV-1,30,0.0,5.0
2024-10-28 20:00,2,Monday,M1,V6,42,0.0,0.0
2024-10-28 20:00,2,Monday,M2,V8,39,0.0,0.0
2024-10-28 20:00,2,Monday,M3,EV-1,28,0.0,0.0
2024-10-28 21:00,2,Monday,M1,V6,43,0.0,0.0
2024-10-28 21:00,2,Monday,M2,V8,20,0.0,21.0
2024-10-28 21:00,2,Monday,M3,EV-1,27,0.0,0.0
2024-10-28 22:00,2,Monday,M1,V6,41,0.0,0.0
2024-10-28 22:00,2,Monday,M2,V8,36,1.0,0.0
2024-10-28 22:00,2,Monday,M3,EV-1,27,0.0,0.0
2024-10-28 23:00,3,Monday,M1,V6,42,0.0,0.0
2024-10-28 23:00,3,Monday,M2,V8,35,1.0,0.0
2024-10-28 23:00,3,Monday,M3,EV-1,31,0.0,0.0
2024-10-29 00:00,3,Tuesday,M1,V6,43,0.0,
2024-10-29 00:00,3,Tuesday,M2,V8,39,0.0,5.0
2024-10-29 00:00,3,Tuesday,M3,EV-1,31,0.0,0.0
2024-10-29 01:00,3,Tuesday,M1,V6,46,,5.0
2024-10-29 01:00,3,Tuesday,M2,V8,41,0.0,0.0
2024-10-29 01:00,3,Tuesday,M3,EV-1,29,0.0,5.0
2024-10-29 02:00,3,Tuesday,M1,V6,46,0.0,0.0
2024-10-29 02:00,3,Tuesday,M2,V8,44,1.0,0.0
2024-10-29 02:00,3,Tuesday,M3,EV-1,28,0.0,0.0
2024-10-29 03:00,3,Tuesday,M1,v6,44,0.0,5.0
2024-10-29 03:00,3,Tuesday,M2,V8,44,1.0,0.0
2024-10-29 03:00,3,Tuesday,M3,EV-1,26,0.0,0.0
2024-10-29 04:00,3,Tuesday,M1,V6,43,1.0,5.0
2024-10-29 04:00,3,Tue,M2,V8,44,4.0,5.0
2024-10-29 04:00,3,Tuesday,M3,EV-1,33,2.0,10.0
2024-10-29 05:00,3,Tuesday,M1,V6,40,0.0,5.0
2024-10-29 05:00,3,Tuesday,M2,V8,42,3.0,0.0
2024-10-29 05:00,3,Tuesday,M3,EV-1,30,1.0,0.0
2024-10-29 06:00,3,Tuesday,M1,V6,46,0.0,0.0
2024-10-29 06:00,3,Tuesday,M2,V8,17,0.0,27.0
2024-10-29 06:00,3,Tuesday,M3,EV-1,25,0.0,0.0
2024-10-29 07:00,1,Tuesday,M1,V6,47,0.0,0.0
2024-10-29 07:00,1,Tuesday,M2,V8,42,0.0,0.0
2024-10-29 07:00,1,Tuesday,M3,EV-1,27,0.0,0.0
2024-10-29 08:00,1,Tuesday,M1,V6,49,0.0,0.0
2024-10-29 08:00,1,Tuesday,M2,V8,21,1.0,35.0
2024-10-29 08:00,1,Tuesday,M3,EV-1,32,0.0,5.0
2024-10-29 09:00,1,Tuesday,M1,V6,41,0.0,0.0
2024-10-29 09:00,1,Tuesday,M2,V8,38,1.0,0.0
2024-10-29 09:00,1,Tuesday,M3,EV-1,34,0.0,0.0
2024-10-29 10:00,1,Tuesday,M1,V6,49,0.0,5.0
2024-10-29 10:00,1,Tuesday,M2,V8,42,1.0,0.0
2024-10-29 10:00,1,Tue,M3,EV-1,26,0.0,0.0
2024-10-29 11:00,1,Tue,M1,V6,47,0.0,0.0
2024-10-29 11:00,1,Tuesday,M2,V8,42,1.0,0.0
2024-10-29 11:00,1,Tuesday,M3,EV-1,30,0.0,0.0
2024-10-29 12:00,1,Tuesday,M1,V6,42,0.0,5.0
2024-10-29 12:00,1,Tue,M2,V8,37,1.0,0.0
2024-10-29 12:00,1,Tuesday,M3,EV-1,33,0.0,0.0
2024-10-29 13:00,1,Tuesday,M1,V6,44,0.0,10.0
2024-10-29 13:00,1,Tuesday,M2,V8,20,0.0,41.0
2024-10-29 13:00,1,Tuesday,M3,EV-1,33,0.0,10.0
2024-10-29 14:00,1,Tue,M1,V6,41,0.0,0.0
2024-10-29 14:00,1,Tuesday,M2,V8,38,0.0,5.0
2024-10-29 14:00,1,Tuesday,M3,EV-1,32,0.0,0.0
2024-10-29 15:00,2,Tuesday,M1,V6,44,0.0,0.0
2024-10-29 15:00,2,Tuesday,M2,V8,40,1.0,0.0
2024-10-29 15:00,2,Tuesday,M3,EV-1,33,0.0,5.0
2024-10-29 16:00,2,Tuesday,M1,V6,49,1.0,0.0
2024-10-29 16:00,2,Tuesday,M2,V8,39,0.0,5.0
2024-10-29 16:00,2,Tuesday,M3,EV-1,34,0.0,0.0
2024-10-29 17:00,2,Tuesday,M1,V6,44,0.0,5.0
2024-10-29 17:00,2,Tuesday,M2,V8,36,0.0,0.0
2024-10-29 17:00,2,Tuesday,M3,EV-1,30,0.0,5.0
2024-10-29 18:00,2,Tuesday,M1,V6,40,0.0,0.0
2024-10-29 18:00,2,Tuesday,M2,V8,39,0.0,0.0
2024-10-29 18:00,2,Tuesday,M3,EV-1,31,0.0,0.0
2024-10-29 19:00,2,Tuesday,M1,V6,49,0.0,0.0
2024-10-29 19:00,2,Tuesday,M2,V8,38,0.0,5.0
2024-10-29 19:00,2,Tuesday,M3,EV-1,30,0.0,0.0
2024-10-29 20:00,2,Tuesday,M1,V6,44,0.0,0.0
2024-10-29 20:00,2,Tuesday,M2,V8,43,1.0,0.0
2024-10-29 20:00,2,Tuesday,M3,EV-1,27,0.0,0.0
2024-10-29 21:00,2,Tuesday,M1,V6,46,0.0,5.0
2024-10-29 21:00,2,Tuesday,M2,V8,42,0.0,0.0
2024-10-29 21:00,2,Tuesday,M3,EV-1,27,0.0,0.0
2024-10-29 22:00,2,Tue,M1,V6,45,1.0,0.0
2024-10-29 22:00,2,Tuesday,M2,V8,44,1.0,5.0
2024-10-29 22:00,2,Tuesday,M3,EV-1,28,0.0,0.0
2024-10-29 23:00,3,Tuesday,M1,V6,40,0.0,0.0
2024-10-29 23:00,3,Tuesday,M2,V8,43,0.0,10.0
2024-10-29 23:00,3,Tuesday,M3,EV-1,28,,0.0
2024-10-30 00:00,3,Wednesday,M1,V6,45,1.0,10.0
2024-10-30 00:00,3,Wednesday,M2,V8,41,0.0,0.0
2024-10-30 00:00,3,Wed,M3,EV-1,34,0.0,0.0
2024-10-30 01:00,3,Wednesday,M1,V6,40,0.0,Maintenance
2024-10-30 01:00,3,Wednesday,M2,V8,40,1.0,0.0
2024-10-30 01:00,3,Wed,M3,EV-1,34,0.0,5.0
2024-10-30 02:00,3,Wednesday,M1,V6,44,0.0,5.0
2024-10-30 02:00,3,Wednesday,M2,V8,35,1.0,0.0
2024-10-30 02:00,3,Wed,M3,EV-1,34,0.0,0.0
2024-10-30 03:00,3,Wednesday,M1,V6,41,3.0,10.0
2024-10-30 03:00,3,Wednesday,M2,V8,38,3.0,5.0
2024-10-30 03:00,3,Wednesday,M3,EV-1,33,1.0,5.0
2024-10-30 04:00,3,Wednesday,M1,v6,43,1.0,0.0
2024-10-30 04:00,3,Wednesday,M2,V8,44,1.0,0.0
2024-10-30 04:00,3,Wednesday,M3,EV-1,32,1.0,10.0
2024-10-30 05:00,3,Wednesday,M1,V6,49,1.0,5.0
2024-10-30 05:00,3,Wednesday,M2,V8,21,1.0,39.0
2024-10-30 05:00,3,Wednesday,M3,EV-1,33,0.0,0.0
2024-10-30 06:00,3,Wednesday,M1,V6,46,1.0,0.0
2024-10-30 06:00,3,Wednesday,M2,V8,21,2.0,35.0
2024-10-30 06:00,3,Wednesday,M3,EV-1,34,2.0,5.0
2024-10-30 07:00,1,Wednesday,M1,V6,48,1.0,0.0
2024-10-30 07:00,1,Wednesday,M2,V8,39,1.0,0.0
2024-10-30 07:00,1,Wednesday,M3,EV-1,27,0.0,0.0
2024-10-30 08:00,1,Wednesday,M1,V6,48,0.0,0.0
2024-10-30 08:00,1,Wednesday,M2,V8,39,1.0,0.0
2024-10-30 08:00,1,Wednesday,M3,EV-1,31,0.0,0.0
2024-10-30 09:00,1,Wednesday,M1,V6,41,0.0,0.0
2024-10-30 09:00,1,Wednesday,M2,V8,41,0.0,
2024-10-30 09:00,1,Wed,M3,EV-1,30,0.0,5.0
2024-10-30 10:00,1,Wednesday,M1,V6,44,1.0,10.0
2024-10-30 10:00,1,Wednesday,M2,V8,36,0.0,0.0
2024-10-30 10:00,1,Wednesday,M3,EV-1,31,0.0,0.0
2024-10-30 11:00,1,Wednesday,M1,V6,47,0.0,0.0
2024-10-30 11:00,1,Wednesday,M2,V8,37,0.0,0.0
2024-10-30 11:00,1,Wednesday,M3,EV-1,31,0.0,5.0
2024-10-30 12:00,1,Wednesday,M1,V6,43,0.0,5.0
2024-10-30 12:00,1,Wednesday,M2,V8,42,0.0,0.0
2024-10-30 12:00,1,Wednesday,M3,EV-1,33,0.0,0.0
2024-10-30 13:00,1,Wednesday,M1,V6,40,0.0,0.0
2024-10-30 13:00,1,Wednesday,M2,V8,37,0.0,
2024-10-30 13:00,1,Wednesday,M3,EV-1,30,0.0,0.0
2024-10-30 14:00,1,Wednesday,M1,V6,41,0.0,
2024-10-30 14:00,1,Wednesday,M2,V8,21,0.0,47.0
2024-10-30 14:00,1,Wednesday,M3,EV-1,28,0.0,0.0
2024-10-30 15:00,2,Wednesday,M1,V6,48,1.0,0.0
2024-10-30 15:00,2,Wednesday,M2,V8,42,1.0,0.0
2024-10-30 15:00,2,Wednesday,M3,EV-1,26,0.0,0.0
2024-10-30 16:00,2,Wednesday,M1,V6,42,0.0,5.0
2024-10-30 16:00,2,Wednesday,M2,V8,40,0.0,0.0
2024-10-30 16:00,2,Wednesday,M3,EV-1,29,0.0,5.0
2024-10-30 17:00,2,Wednesday,M1,V6,44,0.0,0.0
2024-10-30 17:00,2,Wednesday,M2,V8,20,0.0,35.0
2024-10-30 17:00,2,Wednesday,M3,EV-1,25,0.0,0.0
2024-10-30 18:00,2,Wednesday,M1,V6,44,0.0,5.0
2024-10-30 18:00,2,Wednesday,M2,V8,40,0.0,10.0
2024-10-30 18:00,2,Wednesday,M3,EV-1,29,0.0,0.0
2024-10-30 19:00,2,Wednesday,M1,V6,48,0.0,5.0
2024-10-30 19:00,2,Wednesday,M2,V8,39,0.0,10.0
2024-10-30 19:00,2,Wednesday,M3,EV-1,30,0.0,0.0
2024-10-30 20:00,2,Wednesday,M1,V6,48,1.0,Maintenance
2024-10-30 20:00,2,Wednesday,M2,V8,43,1.0,0.0
2024-10-30 20:00,2,Wednesday,M3,EV-1,34,0.0,0.0
2024-10-30 21:00,2,Wednesday,M1,V6,49,0.0,0.0
2024-10-30 21:00,2,Wednesday,M2,V8,38,0.0,10.0
2024-10-30 21:00,2,Wednesday,M3,EV-1,33,0.0,0.0
2024-10-30 22:00,2,Wednesday,M1,V6,40,0.0,5.0
2024-10-30 22:00,2,Wednesday,M2,V8,37,0.0,0.0
2024-10-30 22:00,2,Wednesday,M3,EV-1,27,0.0,0.0
2024-10-30 23:00,3,Wednesday,M1,V6,46,0.0,0.0
2024-10-30 23:00,3,Wednesday,M2,V8,35,1.0,5.0
2024-10-30 23:00,3,Wednesday,M3,EV-1,28,0.0,5.0
2024-10-31 00:00,3,Thursday,M1,V6,44,0.0,0.0
2024-10-31 00:00,3,Thursday,M2,V8,38,1.0,10.0
2024-10-31 00:00,3,Thursday,M3,EV-1,27,0.0,0.0
2024-10-31 01:00,3,Thursday,M1,V6,42,0.0,10.0
2024-10-31 01:00,3,Thursday,M2,V8,41,0.0,0.0
2024-10-31 01:00,3,Thursday,M3,EV-1,28,0.0,0.0
2024-10-31 02:00,3,Thursday,M1,v6,42,0.0,10.0
2024-10-31 02:00,3,Thursday,M2,V8,38,0.0,0.0
2024-10-31 02:00,3,Thursday,M3,EV-1,30,0.0,0.0
2024-10-31 03:00,3,Thursday,M1,V6,42,3.0,
2024-10-31 03:00,3,Thursday,M2,V8,18,1.0,31.0
2024-10-31 03:00,3,Thu,M3,EV-1,33,2.0,Maintenance
2024-10-31 04:00,3,Thursday,M1,V6,42,0.0,5.0
2024-10-31 04:00,3,Thursday,M2,V8,20,0.0,36.0
2024-10-31 04:00,3,Thursday,M3,EV-1,25,0.0,0.0
2024-10-31 05:00,3,Thursday,M1,V6,44,1.0,0.0
2024-10-31 05:00,3,Thursday,M2,V8,43,4.0,0.0
2024-10-31 05:00,3,Thursday,M3,EV-1,33,1.0,0.0
2024-10-31 06:00,3,Thursday,M1,v6,47,0.0,0.0
2024-10-31 06:00,3,Thursday,M2,V8,35,1.0,0.0
2024-10-31 06:00,3,Thursday,M3,EV-1,26,1.0,0.0
2024-10-31 07:00,1,Thursday,M1,V6,43,0.0,0.0
2024-10-31 07:00,1,Thursday,M2,V8,39,1.0,0.0
2024-10-31 07:00,1,Thursday,M3,EV-1,25,0.0,0.0
2024-10-31 08:00,1,Thursday,M1,V6,47,0.0,0.0
2024-10-31 08:00,1,Thursday,M2,V8,40,1.0,0.0
2024-10-31 08:00,1,Thursday,M3,EV-1,34,0.0,0.0
2024-10-31 09:00,1,Thursday,M1,V6,44,0.0,0.0
2024-10-31 09:00,1,Thursday,M2,V8,37,0.0,0.0
2024-10-31 09:00,1,Thursday,M3,EV-1,30,0.0,5.0
2024-10-31 10:00,1,Thursday,M1,V6,41,0.0,0.0
2024-10-31 10:00,1,Thursday,M2,V8,43,0.0,0.0
2024-10-31 10:00,1,Thursday,M3,EV-1,33,0.0,0.0
2024-10-31 11:00,1,Thursday,M1,V6,10,20.0,0.0
2024-10-31 11:00,1,Thursday,M2,V8,44,1.0,10.0
2024-10-31 11:00,1,Thursday,M3,EV-1,32,0.0,0.0
2024-10-31 12:00,1,Thursday,M1,V6,43,0.0,0.0
2024-10-31 12:00,1,Thursday,M2,V8,20,0.0,32.0
2024-10-31 12:00,1,Thursday,M3,EV-1,25,0.0,0.0
2024-10-31 13:00,1,Thursday,M1,v6,40,0.0,0.0
2024-10-31 13:00,1,Thursday,M2,V8,40,0.0,10.0
2024-10-31 13:00,1,Thursday,M3,EV-1,33,0.0,5.0
2024-10-31 14:00,1,Thursday,M1,V6,46,0.0,0.0
2024-10-31 14:00,1,Thursday,M2,V8,37,0.0,0.0
2024-10-31 14:00,1,Thursday,M3,EV-1,32,0.0,0.0
2024-10-31 15:00,2,Thursday,M1,V6,47,0.0,0.0
2024-10-31 15:00,2,Thursday,M2,V8,35,1.0,5.0
2024-10-31 15:00,2,Thursday,M3,EV-1,32,0.0,5.0
2024-10-31 16:00,2,Thursday,M1,V6,46,1.0,0.0
2024-10-31 16:00,2,Thursday,M2,V8,36,,0.0
2024-10-31 16:00,2,Thursday,M3,EV-1,26,0.0,0.0
2024-10-31 17:00,2,Thursday,M1,V6,47,0.0,5.0
2024-10-31 17:00,2,Thursday,M2,V8,44,0.0,0.0
2024-10-31 17:00,2,Thursday,M3,EV-1,33,0.0,0.0
2024-10-31 18:00,2,Thursday,M1,V6,49,0.0,0.0
2024-10-31 18:00,2,Thursday,M2,V8,43,1.0,0.0
2024-10-31 18:00,2,Thu,M3,EV-1,29,0.0,10.0
2024-10-31 19:00,2,Thursday,M1,V6,47,0.0,5.0
2024-10-31 19:00,2,Thursday,M2,V8,18,0.0,34.0
2024-10-31 19:00,2,Thursday,M3,EV-1,29,0.0,5.0
2024-10-31 20:00,2,Thursday,M1,V6,48,0.0,5.0
2024-10-31 20:00,2,Thursday,M2,V8,39,1.0,0.0
2024-10-31 20:00,2,Thursday,M3,EV-1,31,0.0,0.0
2024-10-31 21:00,2,Thursday,M1,V6,41,0.0,0.0
2024-10-31 21:00,2,Thursday,M2,V8,43,1.0,0.0
2024-10-31 21:00,2,Thursday,M3,EV-1,34,0.0,0.0
2024-10-31 22:00,2,Thu,M1,V6,40,0.0,0.0
2024-10-31 22:00,2,Thursday,M2,V8,19,0.0,20.0
2024-10-31 22:00,2,Thursday,M3,EV-1,28,0.0,0.0
2024-10-31 23:00,3,Thursday,M1,V6,41,0.0,0.0
2024-10-31 23:00,3,Thursday,M2,V8,35,,0.0
2024-10-31 23:00,3,Thursday,M3,EV-1,28,0.0,0.0
2024-11-01 00:00,3,Friday,M1,V6,43,1.0,0.0
2024-11-01 00:00,3,Friday,M2,V8,42,0.0,10.0
2024-11-01 00:00,3,Friday,M3,EV-1,34,0.0,0.0
2024-11-01 01:00,3,Friday,M1,V6,49,0.0,0.0
2024-11-01 01:00,3,Friday,M2,V8,39,0.0,0.0
2024-11-01 01:00,3,Friday,M3,EV-1,34,0.0,0.0
2024-11-01 02:00,3,Friday,M1,V6,45,1.0,0.0
2024-11-01 02:00,3,Fri,M2,V8,35,0.0,0.0
2024-11-01 02:00,3,Friday,M3,EV-1,25,0.0,0.0
2024-11-01 03:00,3,Friday,M1,V6,43,2.0,10.0
2024-11-01 03:00,3,Friday,M2,V8,36,3.0,0.0
2024-11-01 03:00,3,Friday,M3,EV-1,27,0.0,0.0
2024-11-01 04:00,3,Friday,M1,V6,42,2.0,0.0
2024-11-01 04:00,3,Friday,M2,V8,39,1.0,10.0
2024-11-01 04:00,3,Friday,M3,EV-1,32,0.0,10.0
2024-11-01 05:00,3,Friday,M1,V6,41,1.0,0.0
2024-11-01 05:00,3,Friday,M2,V8,35,1.0,5.0
2024-11-01 05:00,3,Friday,M3,EV-1,32,0.0,0.0
2024-11-01 06:00,3,Friday,M1,V6,44,,0.0
2024-11-01 06:00,3,Friday,M2,V8,39,4.0,
2024-11-01 06:00,3,Fri,M3,EV-1,29,0.0,0.0
2024-11-01 07:00,1,Friday,M1,V6,-50,1.0,0.0
2024-11-01 07:00,1,Friday,M2,V8,39,1.0,5.0
2024-11-01 07:00,1,Friday,M3,EV-1,30,0.0,0.0
2024-11-01 08:00,1,Friday,M1,V6,43,0.0,5.0
2024-11-01 08:00,1,Friday,M2,V8,44,1.0,0.0
2024-11-01 08:00,1,Friday,M3,EV-1,31,0.0,0.0
2024-11-01 09:00,1,Fri,M1,V6,48,1.0,0.0
2024-11-01 09:00,1,Friday,M2,V8,39,1.0,10.0
2024-11-01 09:00,1,Friday,M3,EV-1,28,0.0,5.0
2024-11-01 10:00,1,Friday,M1,v6,48,0.0,0.0
2024-11-01 10:00,1,Friday,M2,V8,35,0.0,5.0
2024-11-01 10:00,1,Friday,M3,EV-1,30,0.0,0.0
2024-11-01 11:00,1,Friday,M1,V6,46,0.0,0.0
